pair_hxy_threshold,threshold_h,threshold_alpha,divergence_lookback,divergence_threshold,Mean_Return,Std_Dev,Downside_Deviation,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_%,Calmar_Ratio,Profit_Factor,Gross_Profit,Gross_Loss,case_number
0.35,0.25,0.25,4,0.13,-0.008392738378187676,0.42501599879281604,0.366297,-0.3135,-0.3637,16.41,-0.1414,0.7144,21.87467483793125,30.619908228002807,2788
0.35,0.25,0.25,4,0.14,-0.008392738378187676,0.42501599879281604,0.366297,-0.3135,-0.3637,16.41,-0.1414,0.7144,21.87467483793125,30.619908228002807,2789
0.35,0.25,0.25,4,0.15,-0.006800355107389085,0.38314421145306554,0.322466,-0.2818,-0.3348,17.52,-0.1075,0.712,17.52232925398606,24.608299275885486,2790
0.35,0.25,0.25,5,0.01,-0.01263535519953676,0.7322818630026401,0.544616,-0.2739,-0.3683,36.93,-0.1026,0.9005,119.09235035025507,132.2583904681724,2791
0.35,0.25,0.25,5,0.02,-0.002881196974743152,0.7310079930554122,0.537139,-0.0626,-0.0852,30.82,-0.0452,0.9759,121.49451733316006,124.49672458084243,2792
0.35,0.25,0.25,5,0.03,-0.00376096779974295,0.7199951205441032,0.531653,-0.0829,-0.1123,29.59,-0.0538,0.9664,112.87083045708617,116.78975890441836,2793
0.35,0.25,0.25,5,0.04,-0.016967645246494936,0.7563766788354633,0.575747,-0.3561,-0.4678,34.36,-0.142,0.8559,104.97288518675758,122.6531715336053,2794
0.35,0.25,0.25,5,0.05,-0.02369536025766533,0.7625710061561306,0.592799,-0.4933,-0.6345,32.79,-0.198,0.8027,100.44926564627848,125.13983103476578,2795
0.35,0.25,0.25,5,0.06,-0.014480382886382598,0.7234126229587164,0.555138,-0.3178,-0.4141,28.45,-0.1484,0.8577,90.97984509694726,106.06840406455795,2796
0.35,0.25,0.25,5,0.07,-0.01615174763917083,0.7211212028916671,0.55253,-0.3556,-0.464,29.68,-0.1557,0.8375,86.72477991680853,103.55490095682458,2797
0.35,0.25,0.25,5,0.08,-0.022027075928786,0.8308342327543353,0.669586,-0.4209,-0.5222,34.9,-0.1789,0.7803,81.51523875475348,104.4674518725485,2798
0.35,0.25,0.25,5,0.09,-0.026780729886337187,0.8089990019096537,0.666765,-0.5255,-0.6376,33.63,-0.2175,0.7245,73.38819092772187,101.29371146928521,2799
0.35,0.25,0.25,5,0.1,-0.026453098054609447,0.8196988834071316,0.673395,-0.5123,-0.6236,33.47,-0.2169,0.7274,73.56175554453372,101.12588371743678,2800
0.35,0.25,0.25,5,0.11,-0.030699131652903493,0.7943726521966123,0.661434,-0.6135,-0.7368,32.53,-0.2521,0.6512,59.717570371760644,91.70606555408607,2801
0.35,0.25,0.25,5,0.12,-0.023155084194307212,0.5993410978303375,0.493074,-0.6133,-0.7455,25.92,-0.2354,0.6596,46.745535019083064,70.87313274955119,2802
0.35,0.25,0.25,5,0.13,-0.02303975153760746,0.5879120040173675,0.484051,-0.6221,-0.7556,25.77,-0.235,0.6415,42.949760697906086,66.95718180009305,2803
0.35,0.25,0.25,5,0.14,-0.023059353939451775,0.5910825223699059,0.485237,-0.6193,-0.7544,25.8,-0.2351,0.6469,44.02391152471091,68.05175832961966,2804
0.35,0.25,0.25,5,0.15,-0.024241623904058995,0.5873335965677206,0.484531,-0.6552,-0.7942,26.7,-0.2375,0.6184,40.94317338276403,66.2029454907935,2805
0.35,0.25,0.25,6,0.01,-0.02396073779143219,0.7193288794901671,0.543127,-0.5288,-0.7003,36.72,-0.1763,0.8239,116.77501938005148,141.74210815872382,2806
0.35,0.25,0.25,6,0.02,-0.004723077219371156,0.7657698977285482,0.557799,-0.0979,-0.1344,26.03,-0.0735,0.9637,130.65221092978507,135.57365739236982,2807
0.35,0.25,0.25,6,0.03,-0.004273842806591734,0.7566683465611148,0.557883,-0.0897,-0.1216,25.77,-0.0693,0.9651,122.97015541108959,127.42349961555819,2808
0.35,0.25,0.25,6,0.04,0.0056946270375278565,0.7564722259859544,0.539285,0.1195,0.1676,23.74,0.0301,1.05,124.70536020232707,118.77155882922308,2809
0.35,0.25,0.25,6,0.05,0.001157199165718095,0.7697398694548214,0.564059,0.0239,0.0326,28.75,-0.0159,1.0102,119.80640678247896,118.60060525180072,2810
0.35,0.25,0.25,6,0.06,-0.032880062226248515,0.7339497800874332,0.593642,-0.7112,-0.8792,34.82,-0.2465,0.705,81.86197571166281,116.12300055141374,2811
0.35,0.25,0.25,6,0.07,-0.027471733343682803,0.7279457056608308,0.576594,-0.5991,-0.7563,31.0,-0.236,0.7366,80.03566478322887,108.66121092734633,2812
0.35,0.25,0.25,6,0.08,-0.03187920536063626,0.8240217323387102,0.679449,-0.6141,-0.7448,33.53,-0.2544,0.6933,75.09471077638344,108.31284276216641,2813
0.35,0.25,0.25,6,0.09,-0.03652409952322235,0.8138880527734954,0.678271,-0.7124,-0.8548,36.61,-0.2615,0.6402,67.70714089179633,105.76525259499405,2814
0.35,0.25,0.25,6,0.1,-0.03863075473652741,0.8108874408545275,0.677126,-0.7563,-0.9057,37.97,-0.2646,0.617,64.84367632048567,105.09692275594725,2815
0.35,0.25,0.25,6,0.11,-0.03673528098048843,0.7839107685243368,0.663727,-0.7439,-0.8786,36.6,-0.2615,0.605,58.6298551217392,96.90801790340814,2816
0.35,0.25,0.25,6,0.12,-0.0383679835910359,0.7665247842416208,0.658102,-0.7946,-0.9255,37.58,-0.2637,0.5686,52.70380458608381,92.68324348794323,2817
0.35,0.25,0.25,6,0.13,-0.028781745136713405,0.5631595001832542,0.487682,-0.8113,-0.9369,29.99,-0.2459,0.5722,40.10777706804639,70.09835550050175,2818
0.35,0.25,0.25,6,0.14,-0.02796715769431586,0.557159117742113,0.484126,-0.7968,-0.917,29.37,-0.2444,0.5676,38.25170952689042,67.39348784436756,2819
0.35,0.25,0.25,6,0.15,-0.02745062422999855,0.5595876413943849,0.485026,-0.7787,-0.8984,29.38,-0.2402,0.5757,38.81067124363067,67.41422169128916,2820
0.35,0.25,0.25,7,0.01,-0.021752049099465296,0.7248440984837305,0.552276,-0.4764,-0.6252,39.05,-0.1527,0.8355,115.1441130611642,137.80974822280706,2821
0.35,0.25,0.25,7,0.02,-0.011291102091005758,0.7162106602625622,0.528325,-0.2503,-0.3393,32.52,-0.1056,0.9096,118.44086936217073,130.2061977409988,2822
0.35,0.25,0.25,7,0.03,-0.004512754557188736,0.7639426108143976,0.561089,-0.0938,-0.1277,29.72,-0.0625,0.9637,124.98352093062609,129.68581117921678,2823
0.35,0.25,0.25,7,0.04,-0.0004348703869444856,0.7790184210001069,0.560138,-0.0089,-0.0123,26.68,-0.0327,0.9964,126.75093309288286,127.204068036079,2824
0.35,0.25,0.25,7,0.05,-0.0002706171945953083,0.7904000019072771,0.572546,-0.0054,-0.0075,28.54,-0.0299,0.9978,128.32892225677907,128.61090537354735,2825
0.35,0.25,0.25,7,0.06,0.0014087097315329778,0.7802772184450802,0.572756,0.0287,0.039,28.46,-0.0146,1.0125,118.54695610828998,117.07908056803262,2826
0.35,0.25,0.25,7,0.07,-0.020089556929069743,0.7014569625824807,0.556712,-0.4546,-0.5728,31.57,-0.1752,0.7964,81.86251066776524,102.79582898785593,2827
0.35,0.25,0.25,7,0.08,-0.023458824268619265,0.677421480590954,0.546233,-0.5497,-0.6818,29.22,-0.2153,0.7375,68.68039903134257,93.12449391924383,2828
0.35,0.25,0.25,7,0.09,-0.02699275293933126,0.800443378636385,0.660842,-0.5353,-0.6484,32.47,-0.2264,0.7143,70.32014609399053,98.44659465677371,2829
0.35,0.25,0.25,7,0.1,-0.024539974597760014,0.7930825245114916,0.65298,-0.4912,-0.5966,32.34,-0.2091,0.7274,68.22759320839398,93.79824673925991,2830
0.35,0.25,0.25,7,0.11,-0.023929210686569457,0.5851403998820683,0.485546,-0.6492,-0.7823,29.63,-0.2114,0.6642,49.32508066529404,74.25931820069941,2831
0.35,0.25,0.25,7,0.12,-0.02380970760898552,0.5803078657752027,0.483118,-0.6513,-0.7824,29.71,-0.2097,0.6523,46.53935064241948,71.3490659709824,2832
0.35,0.25,0.25,7,0.13,-0.019685465459380904,0.5721427352950464,0.473119,-0.5462,-0.6605,26.59,-0.197,0.694,46.52014127464142,67.03239628331632,2833
0.35,0.25,0.25,7,0.14,-0.02087586772371805,0.5157226777216295,0.434359,-0.6426,-0.7629,29.75,-0.1831,0.6174,35.100523216008604,56.85317738412281,2834
0.35,0.25,0.25,7,0.15,-0.020944813232347766,0.4994901962687432,0.427865,-0.6657,-0.7771,29.74,-0.183,0.5817,30.34426711109342,52.168762499199794,2835
0.35,0.25,0.25,8,0.01,-0.03290353560566034,0.738447605698236,0.571896,-0.7073,-0.9133,39.65,-0.2167,0.7714,115.68476626651629,149.9702503676144,2836
0.35,0.25,0.25,8,0.02,-0.027414044949485843,0.7551880736055758,0.580221,-0.5763,-0.75,40.5,-0.1814,0.8027,116.2504262920274,144.81586112939166,2837
0.35,0.25,0.25,8,0.03,-0.021018719160466114,0.7728836075704302,0.585733,-0.4317,-0.5696,40.44,-0.1453,0.8475,121.7458100842615,143.64731544946721,2838
0.35,0.25,0.25,8,0.04,-0.009830172169604995,0.6985375285092387,0.511356,-0.2234,-0.3052,33.18,-0.0918,0.9172,113.42771594092069,123.67075534164908,2839
0.35,0.25,0.25,8,0.05,-0.01931750882051681,0.6963470384180344,0.522924,-0.4404,-0.5864,33.86,-0.1575,0.837,103.37025638807515,123.49910057905369,2840
0.35,0.25,0.25,8,0.06,-0.017990614727230722,0.8494541576661854,0.668883,-0.3362,-0.427,36.51,-0.1456,0.8532,108.93553898905395,127.68175953482834,2841
0.35,0.25,0.25,8,0.07,-0.012428351104460864,0.8624274482067915,0.679023,-0.2288,-0.2906,35.02,-0.1145,0.8905,105.32074674529575,118.271088596144,2842
0.35,0.25,0.25,8,0.08,-0.009411068760224649,0.8584330655974778,0.671302,-0.174,-0.2225,32.99,-0.0991,0.9131,103.04854428331652,112.8548779314706,2843
0.35,0.25,0.25,8,0.09,-0.008718069001672747,0.8460777397782042,0.663925,-0.1636,-0.2084,30.93,-0.0994,0.913,95.39153689690852,104.47576479665153,2844
0.35,0.25,0.25,8,0.1,-0.013235022261547488,0.8243303215954755,0.650929,-0.2549,-0.3228,31.86,-0.1295,0.8585,83.64145028564317,97.43234348217567,2845
0.35,0.25,0.25,8,0.11,-0.018430295262874898,0.8168139945582125,0.650314,-0.3582,-0.4499,33.65,-0.1593,0.7991,76.40692785280206,95.6112955167177,2846
0.35,0.25,0.25,8,0.12,-0.020098334655108477,0.631826172330761,0.49632,-0.505,-0.6428,31.44,-0.1724,0.736,58.39908169646968,79.3415464070927,2847
0.35,0.25,0.25,8,0.13,-0.019002481377784354,0.5586831724217902,0.444854,-0.5399,-0.6781,28.03,-0.1803,0.6953,45.19272377058161,64.9933093662329,2848
0.35,0.25,0.25,8,0.14,-0.024239173687221012,0.5426976664800482,0.442529,-0.709,-0.8695,30.88,-0.2033,0.5986,37.665933499550924,62.92315248163523,2849
0.35,0.25,0.25,8,0.15,-0.02679179817886141,0.5298446562053221,0.439376,-0.8027,-0.968,32.65,-0.2102,0.541,32.909677394635736,60.826731097009336,2850
0.35,0.25,0.25,9,0.01,-0.015637203519904216,0.7239978994346891,0.545407,-0.3429,-0.4551,36.68,-0.1227,0.8798,119.20692453046064,135.50089059820087,2851
0.35,0.25,0.25,9,0.02,-0.03017688143248238,0.7808661794237437,0.619185,-0.6135,-0.7737,44.47,-0.1808,0.7946,121.61044365160814,153.05475410425476,2852
0.35,0.25,0.25,9,0.03,-0.027053064313335227,0.7977434974712098,0.627021,-0.5383,-0.6849,42.96,-0.1709,0.8184,127.07338026621515,155.26267328071043,2853
0.35,0.25,0.25,9,0.04,-0.03497932740410092,0.7983423795146006,0.641264,-0.6955,-0.8659,43.16,-0.2127,0.7629,117.2616168541085,153.71007600918168,2854
0.35,0.25,0.25,9,0.05,-0.020823359287434205,0.7553403309772581,0.583762,-0.4376,-0.5663,32.16,-0.1803,0.8322,107.61322915284323,129.31116953034967,2855
0.35,0.25,0.25,9,0.06,-0.015702833137693502,0.760974117113435,0.582318,-0.3276,-0.4281,29.8,-0.1538,0.8687,108.27324720274818,124.63559933222483,2856
0.35,0.25,0.25,9,0.07,-0.018903297972452528,0.8657624306008964,0.689583,-0.3466,-0.4352,32.64,-0.1707,0.8446,107.04193133054673,126.73916781784227,2857
0.35,0.25,0.25,9,0.08,-0.0317577406232113,0.859786023481415,0.70209,-0.5864,-0.7181,34.73,-0.2467,0.7411,94.73712218843747,127.82868791782364,2858
0.35,0.25,0.25,9,0.09,-0.02665178764446661,0.8731336145500543,0.7068,-0.4846,-0.5986,32.82,-0.2259,0.7744,95.31849644633247,123.0896591718667,2859
0.35,0.25,0.25,9,0.1,-0.02664799981936481,0.7226939297629911,0.570048,-0.5853,-0.7421,31.92,-0.2229,0.7494,83.01777878316724,110.78499459494537,2860
0.35,0.25,0.25,9,0.11,-0.025894391877715233,0.6724990703308567,0.53181,-0.6112,-0.7729,33.29,-0.2059,0.7211,69.77368835662607,96.75564469320534,2861
0.35,0.25,0.25,9,0.12,-0.02179417454925135,0.6434665989092635,0.506969,-0.5377,-0.6824,30.23,-0.1932,0.737,63.634057081177446,86.34358696149735,2862
0.35,0.25,0.25,9,0.13,-0.01746486897288025,0.6335765247734384,0.494366,-0.4376,-0.5608,26.96,-0.1777,0.7761,63.09121433913094,81.28960780887218,2863
0.35,0.25,0.25,9,0.14,-0.018717979807733213,0.5754524715500753,0.459155,-0.5164,-0.6471,28.14,-0.178,0.7027,46.09440001276611,65.59853497242409,2864
0.35,0.25,0.25,9,0.15,-0.020384458996770504,0.4924639413029606,0.404309,-0.6571,-0.8004,22.65,-0.234,0.5987,31.69043414587353,52.93104042050839,2865
0.35,0.25,0.25,10,0.01,-0.03064440015013716,0.7488950167921189,0.578298,-0.6496,-0.8412,40.55,-0.1995,0.7879,118.59356134907443,150.52502630551734,2866
0.35,0.25,0.25,10,0.02,-0.03285000064958852,0.7555964968864517,0.582906,-0.6902,-0.8946,40.78,-0.2111,0.7752,118.00594698132134,152.23564765819256,2867
0.35,0.25,0.25,10,0.03,-0.03649780733779305,0.7948649425504923,0.616736,-0.7289,-0.9394,41.28,-0.2305,0.7625,122.11683520836691,160.1475504543473,2868
0.35,0.25,0.25,10,0.04,-0.03450432023261346,0.7785720414296622,0.606618,-0.7035,-0.9029,37.49,-0.2409,0.7667,118.13456968883533,154.08807137121858,2869
0.35,0.25,0.25,10,0.05,-0.034828923216422975,0.8136841015301047,0.633128,-0.6795,-0.8733,37.89,-0.2421,0.7588,114.15574607206726,150.44748406358002,2870
0.35,0.25,0.25,10,0.06,-0.04094609091207209,0.8077128957750935,0.643608,-0.8047,-1.0099,38.54,-0.2738,0.7151,107.09291646252692,149.75874319290608,2871
0.35,0.25,0.25,10,0.07,-0.056650397636573674,0.8982948579528085,0.746955,-1.0011,-1.204,48.28,-0.2942,0.6212,96.8064126299317,155.83612696724148,2872
0.35,0.25,0.25,10,0.08,-0.047241467291937095,0.8903170168588203,0.73521,-0.8423,-1.02,42.91,-0.2827,0.6666,98.40549230161275,147.63110121981123,2873
0.35,0.25,0.25,10,0.09,-0.04080599186365457,0.8495419296193876,0.708304,-0.7625,-0.9145,39.57,-0.2682,0.6694,86.09915854402902,128.6190020659571,2874
0.35,0.25,0.25,10,0.1,-0.02914208294094442,0.80270429779656,0.655425,-0.5763,-0.7058,33.27,-0.236,0.7249,80.01813984346857,110.38419026793265,2875
0.35,0.25,0.25,10,0.11,-0.02221719696906065,0.7774844039200415,0.634123,-0.4536,-0.5562,29.19,-0.2119,0.7525,70.38902124187099,93.53934048363219,2876
0.35,0.25,0.25,10,0.12,-0.02302880248484881,0.7892877716937197,0.640844,-0.4632,-0.5705,29.17,-0.2193,0.7442,69.81025066089921,93.8062628501117,2877
0.35,0.25,0.25,10,0.13,-0.010213567324863866,0.5676938261315108,0.430076,-0.2856,-0.377,15.72,-0.187,0.8436,57.40922547488082,68.05176262738897,2878
0.35,0.25,0.25,10,0.14,-0.013220624674807781,0.537602760625154,0.417925,-0.3904,-0.5022,19.87,-0.1828,0.7787,48.465878082428596,62.241768993578305,2879
0.35,0.25,0.25,10,0.15,-0.013107860520364554,0.5380614182462028,0.418821,-0.3867,-0.4968,19.78,-0.1823,0.777,47.59417296814007,61.25256363035994,2880
0.35,0.25,0.3,3,0.01,-0.013183779632340353,0.960143763289646,0.676745,-0.218,-0.3093,40.04,-0.1095,0.9336,193.16259620848697,206.9000945853856,2881
0.35,0.25,0.3,3,0.02,0.0030772542039277434,1.0085936830604294,0.679457,0.0484,0.0719,37.92,-0.0132,1.0163,199.8044522527835,196.59795337229082,2882
0.35,0.25,0.3,3,0.03,0.00036908349866611716,1.0321949643456314,0.701874,0.0057,0.0083,40.39,-0.0306,1.0019,200.5780960812121,200.193511075602,2883
0.35,0.25,0.3,3,0.04,0.005707101852453643,0.9796345880253731,0.649462,0.0925,0.1395,30.3,0.0078,1.0363,169.60563105741477,163.65883092715805,2884
0.35,0.25,0.3,3,0.05,0.011262636030086419,0.9646751471879241,0.636076,0.1853,0.2811,26.18,0.0644,1.0779,162.3925279476079,150.6568612042579,2885
0.35,0.25,0.3,3,0.06,0.0034819934418464167,0.8707676688713701,0.598869,0.0635,0.0923,24.64,-0.003,1.0298,125.38452483534186,121.75628766893789,2886
0.35,0.25,0.3,3,0.07,-0.0033068191463139812,0.8565678754944986,0.60166,-0.0613,-0.0872,29.71,-0.0586,0.9708,114.43340409249177,117.87910964295094,2887
0.35,0.25,0.3,3,0.08,0.0017041871048607206,0.8535326381691801,0.598521,0.0317,0.0452,31.67,-0.0153,1.016,112.91814441362365,111.1423814503588,2888
0.35,0.25,0.3,3,0.09,0.0034800734592984627,0.8381062252730392,0.581797,0.0659,0.095,29.14,-0.0002,1.0366,102.57229801384595,98.94606146925695,2889
0.35,0.25,0.3,3,0.1,0.00865330339973418,0.714517987596083,0.508143,0.1923,0.2703,21.65,0.0715,1.1292,78.78618095007097,69.76943880754797,2890
0.35,0.25,0.3,3,0.11,-0.003246397969126444,0.6851523111907121,0.500652,-0.0752,-0.1029,23.61,-0.0594,0.9477,61.2780173316089,64.66076401543866,2891
0.35,0.25,0.3,3,0.12,0.009419664357203891,0.6335153265041938,0.449223,0.236,0.3329,12.52,0.1505,1.219,54.64065702282923,44.82536676262278,2892
0.35,0.25,0.3,3,0.13,0.009419664357203891,0.6335153265041938,0.449223,0.236,0.3329,12.52,0.1505,1.219,54.64065702282923,44.82536676262278,2893
0.35,0.25,0.3,3,0.14,0.009419664357203891,0.6335153265041938,0.449223,0.236,0.3329,12.52,0.1505,1.219,54.64065702282923,44.82536676262278,2894
0.35,0.25,0.3,3,0.15,0.006867039865563494,0.62267830638283,0.446117,0.1751,0.2444,14.75,0.0846,1.1675,49.88440091791404,42.72894537799689,2895
0.35,0.25,0.3,4,0.01,-0.004690541340338882,0.9596010073827941,0.6813,-0.0776,-0.1093,31.18,-0.0743,0.9755,194.78797801493576,199.67552209156884,2896
0.35,0.25,0.3,4,0.02,0.016984182877310672,0.9828095048545241,0.671278,0.2743,0.4016,23.62,0.1318,1.0929,208.1185712722873,190.4210527141296,2897
0.35,0.25,0.3,4,0.03,0.010278191612153416,1.0287646594471511,0.704249,0.1586,0.2317,30.11,0.0421,1.0548,206.28411817250316,195.57424251263936,2898
0.35,0.25,0.3,4,0.04,-0.0008251751137672707,0.9967838257690086,0.70901,-0.0131,-0.0185,33.35,-0.0435,0.9954,186.4882506947923,187.3480831633378,2899
0.35,0.25,0.3,4,0.05,0.00378712106688667,1.0126173196853991,0.696813,0.0594,0.0863,34.22,-0.0098,1.0224,180.29577822740328,176.34959807570738,2900
0.35,0.25,0.3,4,0.06,0.0009148987815407296,1.0131217035475493,0.705277,0.0143,0.0206,35.93,-0.0293,1.0056,169.76906336606572,168.8157388357003,2901
0.35,0.25,0.3,4,0.07,0.004711175739857788,0.9762841281700441,0.680797,0.0766,0.1099,34.34,-0.0003,1.033,153.6512705872694,148.74222546633757,2902
0.35,0.25,0.3,4,0.08,-0.010262262725455691,0.9251091248848524,0.661739,-0.1761,-0.2462,32.68,-0.1101,0.9203,123.3921746632177,134.08545242314256,2903
0.35,0.25,0.3,4,0.09,-0.0014499629904780533,0.8974321496481964,0.6363,-0.0256,-0.0362,28.84,-0.0475,0.9872,116.50633401819104,118.01719545426921,2904
0.35,0.25,0.3,4,0.1,-0.006239916222776958,0.8588452590582907,0.616145,-0.1153,-0.1608,30.35,-0.0814,0.9382,98.64292597603985,105.14491868017343,2905
0.35,0.25,0.3,4,0.11,0.01011699316722375,0.7727292500050135,0.527957,0.2078,0.3042,20.96,0.0867,1.1491,81.25588178844573,70.71397490819858,2906
0.35,0.25,0.3,4,0.12,0.006107774791367767,0.7484333776746322,0.519812,0.1295,0.1865,21.3,0.0394,1.0996,70.24346171643224,63.87916038382703,2907
0.35,0.25,0.3,4,0.13,4.469060412713553e-06,0.6367372661950008,0.473431,0.0001,0.0001,22.13,-0.0231,1.0001,51.835751568518894,51.831094807568846,2908
0.35,0.25,0.3,4,0.14,0.0011738711320436355,0.6260118754617423,0.461658,0.0298,0.0404,21.12,-0.0095,1.0253,49.55384628532479,48.33067256573532,2909
0.35,0.25,0.3,4,0.15,-0.003756354328297153,0.5128697450819686,0.416559,-0.1163,-0.1431,22.17,-0.0576,0.8969,34.050102198987595,37.964223409073234,2910
0.35,0.25,0.3,5,0.01,0.014440117401148762,0.974807347296825,0.675336,0.2352,0.3394,27.28,0.0906,1.0785,206.82117955256683,191.77457722056977,2911
0.35,0.25,0.3,5,0.02,0.018718933820652393,0.9890619866790471,0.682105,0.3004,0.4356,24.05,0.1475,1.1017,211.3593780075297,191.85424896640987,2912
0.35,0.25,0.3,5,0.03,0.02224310699260951,1.014549659204136,0.685275,0.348,0.5153,27.07,0.1628,1.1242,209.73294145259115,186.55562396629202,2913
0.35,0.25,0.3,5,0.04,0.001977100049524966,0.9632093620121986,0.686473,0.0326,0.0457,28.77,-0.0233,1.0117,178.48209206304534,176.42195381144035,2914
0.35,0.25,0.3,5,0.05,0.0004571160174541602,0.9907217768046567,0.71682,0.0073,0.0101,29.46,-0.038,1.0027,177.98409153076005,177.5077766405728,2915
0.35,0.25,0.3,5,0.06,0.011271366965078161,0.9662829930781843,0.686776,0.1852,0.2605,26.16,0.064,1.0736,171.2488800046334,159.50411562702195,2916
0.35,0.25,0.3,5,0.07,0.01683053928663074,1.0184954572726506,0.69675,0.2623,0.3835,25.33,0.1177,1.107,181.48527019734686,163.94784826067763,2917
0.35,0.25,0.3,5,0.08,0.004733487005537387,1.0885628247175343,0.811487,0.069,0.0926,32.02,-0.01,1.0291,174.2143730096948,169.28207954992484,2918
0.35,0.25,0.3,5,0.09,0.0020651396834279606,1.053694686874605,0.791891,0.0311,0.0414,31.14,-0.0288,1.0135,161.13173790030757,158.97986235017564,2919
0.35,0.25,0.3,5,0.1,0.002026610130583836,1.0558047397500683,0.799943,0.0305,0.0402,31.19,-0.0292,1.0137,156.32040550486155,154.20867774879324,2920
0.35,0.25,0.3,5,0.11,-0.003427018253410761,1.0164706795475709,0.771743,-0.0535,-0.0705,29.45,-0.0735,0.9731,129.39477058561644,132.96572360567046,2921
0.35,0.25,0.3,5,0.12,-0.010533943305275314,0.832874890662402,0.616441,-0.2008,-0.2713,24.66,-0.1407,0.897,95.58182503570822,106.55819395980512,2922
0.35,0.25,0.3,5,0.13,-0.014670414134911448,0.8230139914337659,0.615328,-0.283,-0.3785,27.78,-0.1602,0.8527,88.52509761075768,103.81166913933542,2923
0.35,0.25,0.3,5,0.14,-0.014686470227216308,0.8302260560881541,0.61517,-0.2808,-0.379,27.81,-0.1607,0.8526,88.49075657539011,103.7940585521495,2924
0.35,0.25,0.3,5,0.15,-0.02072826514129805,0.8050403141314509,0.61177,-0.4087,-0.5379,29.74,-0.1973,0.7836,78.22097361537405,99.81982589260662,2925
0.35,0.25,0.3,6,0.01,-0.004070588854294355,0.9265397598622191,0.662709,-0.0697,-0.0975,26.98,-0.0773,0.9776,185.3668958708034,189.60844945697812,2926
0.35,0.25,0.3,6,0.02,0.004926172246668837,0.9811860172356255,0.690033,0.0797,0.1133,25.1,0.0011,1.026,202.78265179778256,197.6495803167536,2927
0.35,0.25,0.3,6,0.03,0.009617742452296484,0.9460785887419871,0.669714,0.1614,0.228,21.64,0.0602,1.0561,188.54697957553145,178.52529194023847,2928
0.35,0.25,0.3,6,0.04,0.012062835918548927,0.9413173346371413,0.663337,0.2034,0.2887,18.09,0.1073,1.0712,189.2288026472741,176.6593276201461,2929
0.35,0.25,0.3,6,0.05,0.011870712717281774,0.9642100993908378,0.679507,0.1954,0.2773,22.35,0.0821,1.0716,185.20618560763265,172.83690295622503,2930
0.35,0.25,0.3,6,0.06,-0.01778166071384414,1.00260070822327,0.746428,-0.2815,-0.3782,28.3,-0.1976,0.9002,167.10668812762626,185.63517859145188,2931
0.35,0.25,0.3,6,0.07,-0.0035278505046311783,0.979169053787573,0.717475,-0.0572,-0.0781,26.93,-0.0772,0.9776,160.21398441058727,163.89000463641295,2932
0.35,0.25,0.3,6,0.08,-0.009370339018518699,1.0592645624878856,0.807655,-0.1404,-0.1842,31.55,-0.1181,0.9411,156.11992830097833,165.8838215582748,2933
0.35,0.25,0.3,6,0.09,-0.01357747704759105,1.0597296799163527,0.810581,-0.2034,-0.2659,34.66,-0.1369,0.9146,151.59842608548013,165.74615716907002,2934
0.35,0.25,0.3,6,0.1,-0.024204400067672025,1.0398626061245873,0.811294,-0.3695,-0.4736,35.2,-0.2049,0.8472,139.8763152485884,165.0973001191027,2935
0.35,0.25,0.3,6,0.11,-0.021632852193095065,1.0208175300365356,0.801391,-0.3364,-0.4285,33.8,-0.1942,0.8562,134.20395875676766,156.74539074197276,2936
0.35,0.25,0.3,6,0.12,-0.030192221294672566,1.002732482084798,0.797387,-0.478,-0.6011,36.6,-0.2328,0.7919,119.74384634568051,151.20414093472934,2937
0.35,0.25,0.3,6,0.13,-0.02898197151992962,0.852333139629987,0.669502,-0.5398,-0.6872,34.19,-0.231,0.7656,98.61793331744605,128.8171476412127,2938
0.35,0.25,0.3,6,0.14,-0.0286348871656433,0.8533814298961521,0.666709,-0.5327,-0.6818,34.53,-0.2264,0.7656,97.4560957025237,127.29364812912405,2939
0.35,0.25,0.3,6,0.15,-0.02431351555154676,0.8368699322246005,0.657168,-0.4612,-0.5873,31.42,-0.2157,0.7871,93.64390847011963,118.97859167483136,2940
0.35,0.25,0.3,7,0.01,0.0030348680590228548,0.9258140840266007,0.655428,0.052,0.0735,26.35,-0.012,1.017,189.49698130698178,186.33464878947993,2941
0.35,0.25,0.3,7,0.02,0.00044555444172072307,0.9406734165798524,0.669305,0.0075,0.0106,26.61,-0.0375,1.0025,189.59206809831258,189.12780037003952,2942
0.35,0.25,0.3,7,0.03,0.006634086707145858,0.9915001490268105,0.706404,0.1062,0.1491,26.3,0.0164,1.0349,205.1502816593521,198.23756331050612,2943
0.35,0.25,0.3,7,0.04,0.013727565500448801,1.037655486446196,0.706777,0.21,0.3083,26.42,0.0806,1.0735,208.92368122984593,194.61955797837825,2944
0.35,0.25,0.3,7,0.05,0.013438265863593849,1.0622077911011532,0.732318,0.2008,0.2913,29.35,0.0677,1.0715,209.76328967793364,195.76061664806886,2945
0.35,0.25,0.3,7,0.06,0.011216217762724428,1.0405106183644504,0.722084,0.1711,0.2466,25.77,0.0573,1.0651,191.26030696606594,179.57300805730713,2946
0.35,0.25,0.3,7,0.07,-0.007386252478981762,0.9890100440533043,0.7085,-0.1186,-0.1655,29.28,-0.104,0.9546,161.95029288083398,169.64676796393297,2947
