pval_threshold,divergence_lookback,divergence_threshold,Mean_Return,Std_Dev,Downside_Deviation,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_%,Calmar_Ratio,Profit_Factor,Gross_Profit,Gross_Loss,case_number
0.05,6,0.01,-0.09937590222091244,0.9308041748373047,0.709152,-1.6948,-2.2246,73.49,-0.3131,0.7192,265.2626749937445,368.8123651079353,526
0.05,6,0.02,-0.1037780884508373,1.0163524782519737,0.784399,-1.6209,-2.1002,75.45,-0.3184,0.7295,291.70092991042713,399.83769807619956,527
0.05,6,0.03,-0.11045125221775211,1.1042740643742863,0.859685,-1.5878,-2.0395,76.19,-0.3343,0.7393,326.31920173368167,441.4094065445793,528
0.05,6,0.04,-0.12015289198233416,1.1657257557048,0.920954,-1.6362,-2.0711,79.26,-0.3457,0.7331,343.82230766038964,469.0216211059818,529
0.05,6,0.05,-0.11685715520629049,1.3175952982455987,1.03026,-1.4079,-1.8006,78.0,-0.348,0.7573,379.95254910994004,501.71770483489473,530
0.05,6,0.06,-0.11530381441095401,1.4284073837862676,1.120421,-1.2814,-1.6337,77.03,-0.3524,0.774,411.3733429272621,531.5199175434761,531
0.05,6,0.07,-0.09538522575044485,1.5172789398220659,1.163291,-0.998,-1.3016,72.42,-0.3264,0.8178,446.2432695183319,545.6346747502954,532
0.05,6,0.08,-0.10394432244062657,1.5412796470286,1.188407,-1.0706,-1.3885,73.48,-0.3449,0.805,447.1667564921557,555.4767404752886,533
0.05,6,0.09,-0.11540898039914253,1.7629080145554636,1.382895,-1.0392,-1.3248,80.09,-0.3516,0.8005,482.46327082095155,602.7194283968581,534
0.05,6,0.1,-0.10791820953985323,1.7783219490265587,1.421794,-0.9634,-1.2049,78.93,-0.3403,0.8072,470.91510259732775,583.3658769378549,535
0.05,6,0.11,-0.11759186831515138,1.8265903160797852,1.472284,-1.022,-1.2679,80.58,-0.3573,0.791,463.8086267157241,586.3393535001118,536
0.05,6,0.12,-0.09357628067322972,1.8582089131589565,1.470018,-0.7994,-1.0105,78.07,-0.3131,0.8253,460.5558527659623,558.0623372274675,537
0.05,6,0.13,-0.09067504839292286,1.8552420875723712,1.500442,-0.7759,-0.9593,75.57,-0.3163,0.8259,448.34490486263627,542.8283052880619,538
0.05,6,0.14,-0.09954676958686723,1.8789345522766638,1.533655,-0.841,-1.0304,78.35,-0.3277,0.8082,437.1035037316897,540.8312376412053,539
0.05,6,0.15,-0.12455262714431738,1.8463881223701677,1.531601,-1.0709,-1.2909,78.14,-0.3854,0.7551,400.18465797646144,529.9684954608402,540
0.05,7,0.01,-0.12220858082785328,1.0324706115500144,0.830419,-1.879,-2.3362,74.7,-0.3683,0.676,265.7434855787216,393.0848268013447,541
0.05,7,0.02,-0.1304942976337263,1.0873877722374103,0.878104,-1.9051,-2.3591,76.42,-0.381,0.6743,281.49790363190135,417.4729617662441,542
0.05,7,0.03,-0.14077504919202263,1.1496131361723334,0.941088,-1.9439,-2.3746,79.02,-0.393,0.6757,305.597236837094,452.28483809518156,543
0.05,7,0.04,-0.15750566729083343,1.1855295055551598,0.973025,-2.109,-2.5696,82.44,-0.4121,0.6615,320.746095393102,484.86700071015053,544
0.05,7,0.05,-0.17188463688608469,1.2937578776804899,1.076335,-2.109,-2.5351,85.29,-0.4286,0.6567,342.6597869428157,521.7635785781159,545
0.05,7,0.06,-0.1610281192870428,1.3591997770963313,1.119086,-1.8807,-2.2842,83.64,-0.4176,0.6848,364.5238049225517,532.3151052196504,546
0.05,7,0.07,-0.1729260688887527,1.4823715884338309,1.235675,-1.8518,-2.2216,85.82,-0.4328,0.6849,391.72993170626467,571.918895488345,547
0.05,7,0.08,-0.2003204973350904,1.5822218232914707,1.342107,-2.0098,-2.3694,89.51,-0.4646,0.6526,392.1699200608169,600.9038782839812,548
0.05,7,0.09,-0.19127386557114126,1.6586633160706914,1.397544,-1.8306,-2.1727,88.63,-0.4561,0.6755,414.97114245175163,614.2785103768807,549
0.05,7,0.1,-0.16275348100160061,1.6662577583456886,1.368169,-1.5506,-1.8884,84.69,-0.4249,0.7209,438.06821191514206,607.65733911881,550
0.05,7,0.11,-0.153462804944112,1.6810395547822168,1.391244,-1.4492,-1.7511,83.18,-0.415,0.7323,437.332954711817,597.2411974635817,551
0.05,7,0.12,-0.13898430202740988,1.6369110620101803,1.378289,-1.3478,-1.6008,80.3,-0.3981,0.7392,410.3805975707663,555.2022402833275,552
0.05,7,0.13,-0.13540190826369328,1.804366821906589,1.503009,-1.1912,-1.4301,80.18,-0.3974,0.755,434.69068920304085,575.7794776138093,553
0.05,7,0.14,-0.1372064265025696,1.8374144492299516,1.532039,-1.1854,-1.4217,80.68,-0.4001,0.7536,437.3541484638109,580.3232448794885,554
0.05,7,0.15,-0.12703800205888668,1.8436732394252107,1.543785,-1.0938,-1.3063,78.68,-0.3883,0.7645,429.8307428144421,562.204340959802,555
0.05,8,0.01,-0.14682009568815957,1.0318680350159233,0.843463,-2.2587,-2.7632,80.5,-0.396,0.6261,256.1838100233836,409.17034973044576,556
0.05,8,0.02,-0.14702230278599915,1.111760944039092,0.899639,-2.0993,-2.5943,80.71,-0.3972,0.6463,279.916385763684,433.1136252666951,557
0.05,8,0.03,-0.15182844486791672,1.1585259689563125,0.953095,-2.0804,-2.5288,81.83,-0.403,0.6543,299.46959233170213,457.67483188407124,558
0.05,8,0.04,-0.15845439575091824,1.2059668099295624,0.990848,-2.0858,-2.5386,83.17,-0.411,0.6582,317.94517325107734,483.05465362353414,559
0.05,8,0.05,-0.15531601914764392,1.2498742330262298,1.016819,-1.9727,-2.4248,82.9,-0.407,0.6805,344.7252837471534,506.56457569899834,560
0.05,8,0.06,-0.16439527902389736,1.3556211730649645,1.108852,-1.9251,-2.3535,84.28,-0.4209,0.6833,369.52840765409667,540.8282883969977,561
0.05,8,0.07,-0.17377721092640677,1.4572130844624913,1.210114,-1.8931,-2.2796,85.95,-0.433,0.6844,392.6758588992433,573.7517126845592,562
0.05,8,0.08,-0.18035153805184145,1.5445303460399626,1.28525,-1.8536,-2.2276,87.08,-0.4417,0.6856,409.78020014565624,597.7065027956751,563
0.05,8,0.09,-0.18875956848340925,1.6432686848904945,1.367457,-1.8235,-2.1913,88.35,-0.4527,0.6862,430.1182189669319,626.8056893266443,564
0.05,8,0.1,-0.2198096349524991,1.714685496594071,1.462604,-2.035,-2.3857,91.69,-0.4876,0.6554,435.58612738682126,664.6277670073254,565
0.05,8,0.11,-0.20071935127276003,1.7645911622471644,1.50264,-1.8057,-2.1205,89.95,-0.4681,0.6826,449.8470229525558,658.9965869787717,566
0.05,8,0.12,-0.1838288143669491,1.8147722813106326,1.537413,-1.608,-1.8981,88.13,-0.4508,0.7059,459.7320177769089,651.2816423472699,567
0.05,8,0.13,-0.18117993076728167,1.9182183754485997,1.568448,-1.4994,-1.8338,88.03,-0.4499,0.7077,457.1870864159365,645.976574275444,568
0.05,8,0.14,-0.16410574171410963,1.7365201376115784,1.456299,-1.5002,-1.7888,85.22,-0.4273,0.7123,423.3625981073792,594.3607809734815,569
0.05,8,0.15,-0.16076563575743769,1.7545569693718022,1.475679,-1.4545,-1.7294,84.75,-0.4239,0.7123,414.7266512487555,582.2444437080055,570
0.05,9,0.01,-0.11362567253104458,0.9084474492658562,0.719956,-1.9855,-2.5054,74.48,-0.3449,0.6871,260.0068797293698,378.40483050671827,571
0.05,9,0.02,-0.11490330520827169,0.9842636540107353,0.774484,-1.8532,-2.3552,75.19,-0.3466,0.7039,284.5856691310027,404.31491315802185,572
0.05,9,0.03,-0.12125920008923717,1.0504068899945374,0.833269,-1.8326,-2.3101,76.1,-0.3596,0.7078,305.99825388015455,432.3503403731397,573
0.05,9,0.04,-0.13314129076821302,1.1238706854986462,0.895373,-1.8806,-2.3605,79.42,-0.3734,0.7006,324.7041684663485,463.4373934468265,574
0.05,9,0.05,-0.14299862274395292,1.179955349669961,0.945836,-1.9238,-2.4,82.01,-0.384,0.6973,343.31777272337774,492.3223376225767,575
0.05,9,0.06,-0.15224049843908358,1.252269771541494,1.009696,-1.9299,-2.3935,83.91,-0.396,0.6946,360.84202988845766,519.4766292619827,576
0.05,9,0.07,-0.16513138771797392,1.271609891419161,1.052524,-2.0615,-2.4906,85.62,-0.4136,0.681,367.3750649721856,539.4419709743144,577
0.05,9,0.08,-0.1816245639979208,1.378529383099879,1.132035,-2.0915,-2.5469,86.89,-0.4404,0.6697,383.65892066026737,572.9117163461008,578
0.05,9,0.09,-0.18044660875342697,1.4425008847209404,1.183419,-1.9858,-2.4205,86.86,-0.4401,0.6825,404.25248607635746,592.2778523974283,579
0.05,9,0.1,-0.16965496129514882,1.594341077652782,1.300763,-1.6892,-2.0705,85.65,-0.4308,0.7094,431.46687815699937,608.2473478265446,580
0.05,9,0.11,-0.1531107925257171,1.6970367327448295,1.384908,-1.4322,-1.755,84.58,-0.4078,0.7417,458.1972058374065,617.7386516492037,581
0.05,9,0.12,-0.13693280356785692,1.716187619563216,1.385595,-1.2666,-1.5688,82.84,-0.3841,0.7668,469.1803733869533,611.8643547046602,582
0.05,9,0.13,-0.11827351146835659,1.7241394230832021,1.364632,-1.089,-1.3759,79.58,-0.3588,0.7916,468.09650903979315,591.3375079898208,583
0.05,9,0.14,-0.11477471775158754,1.8394928608459014,1.413959,-0.9905,-1.2886,82.81,-0.3414,0.8,478.30112645002237,597.8963823471767,584
0.05,9,0.15,-0.08419745279435069,1.8417598469189365,1.396838,-0.7257,-0.9569,74.94,-0.3005,0.8452,478.8538829884823,566.5876288001958,585
0.05,10,0.01,-0.11903631623269278,1.00703334424724,0.766723,-1.8764,-2.4646,77.77,-0.3455,0.6847,269.35891416648394,393.3947556809498,586
0.05,10,0.02,-0.11389879450215293,1.0344677654992351,0.78132,-1.7478,-2.3141,76.25,-0.3405,0.7091,289.3038433825763,407.98638725381966,587
0.05,10,0.03,-0.10771052166683372,1.135868274019448,0.826207,-1.5053,-2.0695,75.59,-0.3308,0.7367,313.9990585306644,426.23342210750525,588
0.05,10,0.04,-0.1089270232547374,1.1912284484001379,0.879538,-1.4516,-1.966,75.48,-0.3359,0.7469,334.8947246970921,448.39668292852843,589
0.05,10,0.05,-0.0985272081919684,1.2262634049214656,0.908857,-1.2755,-1.7209,73.1,-0.3209,0.7788,361.54113402075103,464.20648495678216,590
0.05,10,0.06,-0.09692963778635655,1.2973766313122062,0.947677,-1.186,-1.6237,72.06,-0.3236,0.7928,386.3840453064853,487.3847278798689,591
0.05,10,0.07,-0.10912605038911172,1.3367288001338857,1.012227,-1.2959,-1.7114,76.54,-0.3364,0.7813,406.15472400764946,519.8640685131039,592
0.05,10,0.08,-0.10161082853005476,1.5081034744694939,1.069379,-1.0696,-1.5084,75.72,-0.327,0.805,437.22333666160125,543.1018199899182,593
0.05,10,0.09,-0.113405277829861,1.513026189299834,1.161809,-1.1898,-1.5495,78.86,-0.3426,0.7925,451.22551736087075,569.393816859586,594
0.05,10,0.1,-0.13324189103432238,1.56414701164109,1.20651,-1.3523,-1.7531,82.56,-0.3721,0.7665,455.68095639798605,594.51900685575,595
0.05,10,0.11,-0.1371294187697605,1.6404944361909528,1.261466,-1.327,-1.7257,81.97,-0.3856,0.7663,468.6352703939278,611.5241247520183,596
0.05,10,0.12,-0.12501556208940584,1.814865586137411,1.338032,-1.0935,-1.4832,80.47,-0.3727,0.7932,499.77576579940006,630.041981496561,597
0.05,10,0.13,-0.1187757133968829,1.8804279709488936,1.376942,-1.0027,-1.3693,79.61,-0.3654,0.8031,504.77855807841496,628.5428514379671,598
0.05,10,0.14,-0.09253108885424538,1.876157786077295,1.389064,-0.7829,-1.0575,73.0,-0.332,0.8411,510.20169838788263,606.6190929740063,599
0.05,10,0.15,-0.11669057813596265,1.7716380307676982,1.392185,-1.0456,-1.3306,78.59,-0.3616,0.7975,478.8148308384627,600.4064132561357,600
0.06,3,0.01,-0.14140295371815942,0.9812767086962418,0.797929,-2.2875,-2.8132,78.5,-0.3929,0.6306,251.5029824257649,398.844860200087,601
0.06,3,0.02,-0.14050742471801353,1.1334196837132062,0.915926,-1.9679,-2.4352,78.16,-0.3963,0.6751,304.26826247560325,450.6769990317734,602
0.06,3,0.03,-0.15239882711747121,1.2898619251780439,1.04232,-1.8756,-2.321,81.09,-0.4111,0.6893,352.3766475900099,511.1762254464149,603
0.06,3,0.04,-0.15445491539645118,1.5175161843892655,1.203333,-1.6157,-2.0376,82.09,-0.4169,0.7151,403.9093985802307,564.8514204233328,604
0.06,3,0.05,-0.15823141587755357,1.61499764560601,1.283195,-1.5553,-1.9575,83.06,-0.4226,0.72,423.9135190361686,588.7906543805796,605
0.06,3,0.06,-0.15997627723756416,1.7149154855470292,1.382249,-1.4809,-1.8373,83.67,-0.4264,0.7229,434.8125116238899,601.5077925054318,606
0.06,3,0.07,-0.16623163758251655,1.876018601469882,1.526632,-1.4066,-1.7285,85.56,-0.4343,0.7247,455.9124072648024,629.1257736257847,607
0.06,3,0.08,-0.14085328795624905,2.081119799889746,1.63004,-1.0744,-1.3717,85.32,-0.3947,0.7702,491.8211877449693,638.5903137953808,608
0.06,3,0.09,-0.13849802448378087,2.2152373159853562,1.752274,-0.9925,-1.2547,85.16,-0.3967,0.7759,499.6904308382101,644.0053723503097,609
0.06,3,0.1,-0.10077828629160336,2.112344115536313,1.640188,-0.7574,-0.9754,81.78,-0.3269,0.8209,481.4181896932793,586.4291640091301,610
0.06,3,0.11,-0.09156487771585624,2.148250265041234,1.682231,-0.6766,-0.8641,79.84,-0.3155,0.8264,454.1770371669494,549.5876397468717,611
0.06,3,0.12,-0.07961998525538867,2.115678572405683,1.661103,-0.5974,-0.7609,79.39,-0.2868,0.8348,419.14636404069796,502.1103886768131,612
0.06,3,0.13,-0.07285409100423322,2.125821401897647,1.661021,-0.544,-0.6963,77.21,-0.2782,0.8393,396.3659072611856,472.27987008759663,613
0.06,3,0.14,-0.06546105204800017,2.1033715384603116,1.639683,-0.494,-0.6338,71.95,-0.2767,0.8451,372.2434855786055,440.45390181262167,614
0.06,3,0.15,-0.05230652990420448,2.099331808427401,1.633088,-0.3955,-0.5084,66.44,-0.2588,0.8689,361.17094643299686,415.6743505931779,615
0.06,4,0.01,-0.13739205851026687,0.9848186182623536,0.822857,-2.2147,-2.6506,76.91,-0.392,0.6335,247.4471870443181,390.60971201201625,616
0.06,4,0.02,-0.14417364233180802,1.1836826315227,0.993235,-1.9335,-2.3043,79.1,-0.401,0.6637,296.4917934380204,446.7207287477644,617
0.06,4,0.03,-0.16043747106048434,1.3139724065929559,1.11599,-1.9383,-2.2822,82.68,-0.4203,0.6674,335.50662970086194,502.68247454588675,618
0.06,4,0.04,-0.14550652677248888,1.5290914176079968,1.237115,-1.5106,-1.8671,80.39,-0.4076,0.7271,403.90720341002384,555.5250043069573,619
0.06,4,0.05,-0.1537439105322357,1.65962222223543,1.343245,-1.4706,-1.8169,82.85,-0.4164,0.7317,436.80395898995795,597.0051137645476,620
0.06,4,0.06,-0.16797472599322352,1.8081260672639958,1.46141,-1.4747,-1.8246,85.95,-0.4331,0.7289,470.5721869764451,645.601851461384,621
0.06,4,0.07,-0.14086826818265064,1.8711338917204297,1.496964,-1.1951,-1.4938,84.5,-0.3904,0.7656,479.4257149707022,626.2104504170243,622
0.06,4,0.08,-0.13737669276909134,2.0958732093780172,1.621102,-1.0405,-1.3453,83.99,-0.3945,0.7847,521.7217356948544,664.8682495602476,623
0.06,4,0.09,-0.11567276304531321,2.026172852634609,1.555352,-0.9063,-1.1806,79.28,-0.3671,0.8037,493.4162243634008,613.9472434566171,624
0.06,4,0.1,-0.12348068231055943,2.102706537553547,1.617536,-0.9322,-1.2118,81.52,-0.3775,0.7982,508.91882959273397,637.5857005603368,625
0.06,4,0.11,-0.07637463772914599,2.1443969846981545,1.609873,-0.5654,-0.7531,74.65,-0.2976,0.8635,503.38288816586436,582.9652606796346,626
0.06,4,0.12,-0.05848836116231779,2.084480947044747,1.567579,-0.4454,-0.5923,77.08,-0.2384,0.8817,454.41175065289076,515.3566229840259,627
0.06,4,0.13,-0.0556725312123634,2.1061254300862595,1.590172,-0.4196,-0.5558,74.59,-0.24,0.8814,431.10130110944806,489.1120786327308,628
0.06,4,0.14,-0.06353777730365219,2.146418512201564,1.636541,-0.4699,-0.6163,75.9,-0.2595,0.865,424.3161619396977,490.5225258901033,629
0.06,4,0.15,-0.03272296591598292,1.9853749837240813,1.466492,-0.2616,-0.3542,63.3,-0.1964,0.9192,388.1097965538324,422.2071270382866,630
0.06,5,0.01,-0.08103487387444348,0.9272351260877356,0.706164,-1.3873,-1.8217,67.41,-0.2872,0.7626,271.2124958678776,355.6508344450477,631
0.06,5,0.02,-0.08593574034835252,1.0380426718287574,0.7907,-1.3142,-1.7253,67.07,-0.3067,0.7718,302.8313319985963,392.37637344157963,632
0.06,5,0.03,-0.08354733482710935,1.1837321318477643,0.881935,-1.1204,-1.5038,68.24,-0.2991,0.8016,351.6401919853749,438.6965148752228,633
0.06,5,0.04,-0.0978573175972449,1.3061847394231971,1.000123,-1.1893,-1.5532,72.91,-0.3228,0.7897,382.88748414834004,484.8548090846693,634
0.06,5,0.05,-0.1139363442777268,1.441138562151728,1.138809,-1.255,-1.5882,77.0,-0.3497,0.7753,409.69504288115417,528.4167136185455,635
0.06,5,0.06,-0.10129597273446614,1.588110099654894,1.226998,-1.0125,-1.3105,74.54,-0.3352,0.8148,464.2275894592354,569.7779930485491,636
0.06,5,0.07,-0.09752120832058357,1.7149173821090602,1.310368,-0.9027,-1.1814,78.02,-0.3161,0.8322,504.0166884350667,605.6337875051148,637
0.06,5,0.08,-0.07973744734454485,1.743976791934147,1.317953,-0.7258,-0.9604,74.79,-0.2849,0.86,510.4810346977476,593.5674548307633,638
0.06,5,0.09,-0.07406051371356039,1.756273118583189,1.325334,-0.6694,-0.8871,72.72,-0.278,0.8688,510.8191804085065,587.9902356980365,639
0.06,5,0.1,-0.0703871151181267,1.898616020422408,1.38821,-0.5885,-0.8049,74.64,-0.2676,0.8771,523.5952389354252,596.9386128885131,640
0.06,5,0.11,-0.10082133054297178,2.1304331831982033,1.764026,-0.7513,-0.9073,77.94,-0.3468,0.8274,503.76952662279086,608.8253530485675,641
0.06,5,0.12,-0.0639869987627106,1.9405736512626421,1.483648,-0.5234,-0.6846,65.61,-0.288,0.8823,499.9357565195941,566.6102092303386,642
0.06,5,0.13,-0.08176753729811535,2.0578791076347818,1.547346,-0.6308,-0.8389,69.08,-0.3314,0.8549,502.09142441289475,587.2931982775309,643
0.06,5,0.14,-0.09617922521217283,2.0282649757468705,1.550365,-0.7528,-0.9848,73.35,-0.3481,0.8239,468.84046553033636,569.0592182014205,644
0.06,5,0.15,-0.1195556149802749,1.9839590938392115,1.544693,-0.9566,-1.2286,77.39,-0.3831,0.7703,417.8796735823516,542.4566243917981,645
0.06,6,0.01,-0.10660635285106726,0.9188466309739924,0.70027,-1.8418,-2.4167,75.13,-0.3245,0.6992,258.1687230259398,369.25254269675185,646
0.06,6,0.02,-0.11286897946270169,1.0143765180301234,0.782721,-1.7663,-2.2891,77.81,-0.3308,0.7079,285.0174236755762,402.62690027571136,647
0.06,6,0.03,-0.11269718049157593,1.100181386067046,0.852536,-1.6261,-2.0985,77.33,-0.3346,0.7306,318.5327294164921,435.96319148871424,648
0.06,6,0.04,-0.12148364545639617,1.1850964141132327,0.924395,-1.6273,-2.0862,80.44,-0.3441,0.7297,341.74061745164306,468.32657601720786,649
0.06,6,0.05,-0.12512299958026085,1.3720608256296725,1.060791,-1.4477,-1.8724,80.83,-0.356,0.7454,381.7464726214707,512.1246381841024,650
0.06,6,0.06,-0.12233013015035732,1.5138264208592136,1.157091,-1.2828,-1.6783,80.09,-0.3576,0.7685,423.18073684430766,550.6487324609799,651
0.06,6,0.07,-0.0987808207963053,1.6013063338235947,1.188613,-0.9793,-1.3193,74.67,-0.3284,0.8148,452.7347048016258,555.664320071376,652
0.06,6,0.08,-0.09041220936566152,1.6151552993663734,1.197131,-0.8886,-1.1989,72.62,-0.3161,0.831,463.27595177037483,557.485473929394,653
0.06,6,0.09,-0.10052443395996699,1.8161331880299958,1.382041,-0.8787,-1.1547,79.26,-0.3227,0.8253,494.7346598090723,599.4811199953579,654
0.06,6,0.1,-0.1003284796669612,1.833912764468706,1.451666,-0.8685,-1.0971,79.6,-0.3221,0.8253,493.732255444658,598.2745312576317,655
0.06,6,0.11,-0.09764224819448493,1.8671564534850458,1.482857,-0.8302,-1.0453,78.54,-0.3215,0.8276,488.3042650780519,590.047487696705,656
0.06,6,0.12,-0.07500512477150555,1.9012930900788398,1.483438,-0.6262,-0.8026,76.63,-0.2738,0.8616,486.7131693941289,564.8685094060378,657
0.06,6,0.13,-0.07371062742305634,1.9026022028990266,1.508579,-0.615,-0.7756,75.25,-0.2757,0.862,479.9130790742347,556.7195528490594,658
0.06,6,0.14,-0.08469789109670886,1.9228585644693819,1.533632,-0.6992,-0.8767,79.13,-0.2906,0.8393,461.06985410649895,549.3250566292696,659
0.06,6,0.15,-0.09912459050455379,1.8605352448241865,1.503008,-0.8458,-1.0469,77.37,-0.3299,0.8041,423.96833714205206,527.2561604477971,660
0.06,7,0.01,-0.1299603268617635,1.0195890871590145,0.820283,-2.0234,-2.5151,76.44,-0.378,0.6543,256.3358162851985,391.75447687515606,661
0.06,7,0.02,-0.1426901761594245,1.1024952182671226,0.883326,-2.0546,-2.5643,79.33,-0.3945,0.6505,276.75484401937877,425.4380075774991,662
0.06,7,0.03,-0.1532167052140601,1.1654983934568557,0.945595,-2.0869,-2.5722,81.92,-0.4055,0.6531,300.6212259659658,460.2730327990164,663
0.06,7,0.04,-0.1656790708759288,1.2601505500341579,1.012884,-2.0871,-2.5966,84.36,-0.4205,0.6549,327.6598748947086,500.2974667474264,664
0.06,7,0.05,-0.1701227915364283,1.3527689083990542,1.093467,-1.9964,-2.4698,85.44,-0.4259,0.6629,348.52786866306593,525.7958174440242,665
0.06,7,0.06,-0.17243730156628923,1.4329451478154853,1.156227,-1.9103,-2.3675,85.58,-0.4316,0.6725,368.9135110539473,548.5931792860207,666
0.06,7,0.07,-0.17728414227705472,1.5399070625343791,1.255459,-1.8276,-2.2416,86.53,-0.4388,0.681,394.2866538504346,579.0167301031257,667
0.06,7,0.08,-0.200149442938883,1.6411854182589773,1.361397,-1.936,-2.3338,89.56,-0.4655,0.6552,396.3521800913059,604.907899633622,668
0.06,7,0.09,-0.1940846353609804,1.7135737675431941,1.413354,-1.798,-2.1799,89.02,-0.4603,0.6768,423.57878095701176,625.8149710031533,669
0.06,7,0.1,-0.1525181599528311,1.6702546476742262,1.350583,-1.4496,-1.7927,82.91,-0.4139,0.7346,439.7801155634964,598.7040382343464,670
0.06,7,0.11,-0.1409703782927307,1.673737925917524,1.363755,-1.337,-1.6409,80.74,-0.4012,0.7503,441.37659888319405,588.2677330642196,671
0.06,7,0.12,-0.12333101100793813,1.648324654962428,1.353468,-1.1878,-1.4465,76.76,-0.381,0.7702,430.7900481886261,559.3009616588976,672
0.06,7,0.13,-0.1194392635460582,1.8128208008308906,1.488498,-1.0459,-1.2738,76.54,-0.38,0.7845,453.0325294383152,577.4882420533078,673
0.06,7,0.14,-0.11619384877408798,1.8356827262417816,1.503341,-1.0048,-1.2269,78.4,-0.3645,0.7908,457.56133263622274,578.6353230588225,674
0.06,7,0.15,-0.1063019858456999,1.7866798505526371,1.470469,-0.9445,-1.1476,75.38,-0.3529,0.8011,445.99461481502675,556.761284066246,675
0.06,8,0.01,-0.15669252615688453,1.0494081698433937,0.854893,-2.3703,-2.9096,82.66,-0.4063,0.6055,250.6361725247532,413.9097847802269,676
0.06,8,0.02,-0.15850576463447966,1.134158418984002,0.913708,-2.2186,-2.7538,83.12,-0.4095,0.6263,276.8234363012623,441.98644305039,677
0.06,8,0.03,-0.16007107054994396,1.185198911746984,0.965065,-2.144,-2.633,83.51,-0.412,0.642,299.05548300020064,465.84953851324224,678
0.06,8,0.04,-0.17184023118901032,1.2430739553125991,1.017593,-2.1945,-2.6807,85.52,-0.4261,0.6398,317.98715903340747,497.0446799323563,679
0.06,8,0.05,-0.17284245515790295,1.283244607194632,1.053428,-2.1382,-2.6046,85.99,-0.4265,0.657,344.99939221744194,525.1012304919768,680
0.06,8,0.06,-0.1875603444131089,1.4306974138150752,1.176875,-2.0811,-2.5299,88.08,-0.4462,0.6544,370.0033817237104,565.4412606021699,681
0.06,8,0.07,-0.1929282741530505,1.5031086211660034,1.247631,-2.0375,-2.4548,88.85,-0.4534,0.658,386.69861146978394,587.7298731372626,682
0.06,8,0.08,-0.19639862094051463,1.59085595697664,1.313903,-1.9598,-2.3729,89.42,-0.4587,0.665,406.15918882372387,610.8065518437401,683
0.06,8,0.09,-0.190419747189721,1.6788154076194994,1.377895,-1.8006,-2.1938,88.9,-0.4537,0.6855,432.54990896635064,630.96728553804,684
0.06,8,0.1,-0.2207040256794484,1.7560586037520471,1.473362,-1.9951,-2.3779,92.03,-0.4881,0.6604,447.15815899137584,677.131753749361,685
0.06,8,0.11,-0.1892480716541591,1.7960057906653941,1.505507,-1.6727,-1.9955,89.01,-0.4548,0.7022,465.0840470919217,662.2805377555554,686
0.06,8,0.12,-0.17337201163823093,1.838534796564802,1.531968,-1.497,-1.7965,87.14,-0.4381,0.7228,470.967833314228,651.6214694412646,687
0.06,8,0.13,-0.17279032699007243,1.9200986800874151,1.553084,-1.4286,-1.7661,87.25,-0.439,0.7193,461.38304180098675,641.4305625246423,688
0.06,8,0.14,-0.15307053327053566,1.742185366932209,1.442871,-1.3948,-1.6841,83.79,-0.4133,0.7301,431.42667070216925,590.9261663700673,689
0.06,8,0.15,-0.13597276767746855,1.76745641474041,1.45489,-1.2212,-1.4836,80.72,-0.3942,0.7571,441.5392822955601,583.2229062154822,690
0.06,9,0.01,-0.12175349493040331,0.9016184816971412,0.711826,-2.1437,-2.7152,75.5,-0.3601,0.6672,254.37130175530564,381.2384434727859,691
0.06,9,0.02,-0.12839654128708025,0.9715827275872427,0.761071,-2.0978,-2.6781,77.39,-0.3684,0.6744,277.17302730527257,410.9622233264102,692
0.06,9,0.03,-0.13034159875952,1.055603272119512,0.827999,-1.9601,-2.4989,77.29,-0.3754,0.6907,303.2383367009216,439.0542826083415,693
0.06,9,0.04,-0.14301326355734656,1.1480959005997666,0.919312,-1.9774,-2.4695,80.47,-0.3906,0.6847,323.6526633706971,472.67248399745216,694
0.06,9,0.05,-0.15648680418440544,1.2144574145627467,0.97898,-2.0455,-2.5375,83.66,-0.4047,0.6763,340.61499593865756,503.67424589880795,695
0.06,9,0.06,-0.17067100865200655,1.331608620190458,1.086934,-2.0346,-2.4926,86.03,-0.4235,0.6721,364.5220494977702,542.361240513161,696
0.06,9,0.07,-0.17986596632610286,1.383862411462819,1.132373,-2.0633,-2.5215,87.22,-0.4357,0.6683,377.59113552785595,565.0114724396551,697
0.06,9,0.08,-0.19318768206670267,1.4796886726952279,1.202214,-2.0726,-2.5509,89.0,-0.4524,0.6618,393.89957899292955,595.2011437064338,698
0.06,9,0.09,-0.18870449703601505,1.552099581304846,1.261454,-1.93,-2.3747,88.58,-0.4488,0.6803,418.40234890924785,615.0324348207755,699
0.06,9,0.1,-0.16989000177799876,1.6783983386634684,1.352092,-1.6068,-1.9946,86.38,-0.4301,0.7162,446.8367328057524,623.8621146584272,700
0.06,9,0.11,-0.1574808227179174,1.7547460501081507,1.423471,-1.4247,-1.7562,86.33,-0.4098,0.7398,466.6290621713129,630.7240794433828,701
0.06,9,0.12,-0.14508749468783083,1.7795528723719218,1.433522,-1.2943,-1.6067,85.04,-0.3927,0.7594,477.2074799560043,628.3886494207239,702
