rho_threshold,divergence_lookback,divergence_threshold,Mean_Return,Std_Dev,Downside_Deviation,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_%,Calmar_Ratio,Profit_Factor,Gross_Profit,Gross_Loss,case_number
0.6,6,0.13,-22.830670164187456,28.360725881631403,23.248793,-0.805,-0.982,74.32,-0.3185,0.7948,365.5855868660409,459.98859603700646,538
0.6,6,0.14,-15.9662893153408,28.559638147965522,23.179964,-0.5591,-0.6888,67.04,-0.2728,0.8484,369.5542686476343,435.57360780074976,539
0.6,6,0.15,-16.29939361064432,28.736706868584395,23.208278,-0.5672,-0.7023,68.14,-0.2729,0.837,346.04926697678485,413.4459659541316,540
0.6,7,0.01,-33.992825424009496,16.10603483477628,13.442169,-2.1106,-2.5288,77.46,-0.3843,0.6434,253.59433811345076,394.1519733984424,541
0.6,7,0.02,-31.872057597122033,17.327823438389863,14.099097,-1.8394,-2.2606,76.03,-0.3737,0.6846,285.99466142188265,417.78309005760156,542
0.6,7,0.03,-32.862271266172414,17.960149430857438,14.742093,-1.8297,-2.2291,77.22,-0.3781,0.6922,305.58013948219036,441.4630230510461,543
0.6,7,0.04,-28.331112991192853,19.49542014038613,15.447828,-1.4532,-1.834,73.38,-0.3559,0.7443,341.00258529808553,458.1494890156369,544
0.6,7,0.05,-26.44140854970602,20.318935481335398,15.878004,-1.3013,-1.6653,72.72,-0.3415,0.7698,365.6688092297148,475.0019350582611,545
0.6,7,0.06,-28.787579719379853,21.958593476992192,17.591682,-1.311,-1.6364,75.52,-0.3554,0.761,378.9970545661483,498.0314119772348,546
0.6,7,0.07,-34.72750159832238,23.495636981909733,18.735135,-1.478,-1.8536,80.27,-0.39,0.7233,375.35330328693436,518.9487662450769,547
0.6,7,0.08,-33.38933975074491,23.755025012913396,18.896742,-1.4056,-1.7669,79.45,-0.3829,0.7345,381.97195932052284,520.0342292422537,548
0.6,7,0.09,-32.86347783198037,24.387390272720808,19.639978,-1.3476,-1.6733,79.28,-0.3805,0.732,371.0800167904932,506.9678894132057,549
0.6,7,0.1,-36.46946011796866,25.55265533706377,20.932894,-1.4272,-1.7422,81.68,-0.4021,0.712,372.8348405946262,523.63316378083,550
0.6,7,0.11,-35.5668393306256,27.670454021279085,23.325263,-1.2854,-1.5248,81.41,-0.4014,0.7132,365.641998393511,512.7080562606217,551
0.6,7,0.12,-32.40632761529798,26.790714504556227,22.606591,-1.2096,-1.4335,78.71,-0.3855,0.7149,336.0850021015505,470.08259486004454,552
0.6,7,0.13,-27.10361174442997,26.977697758152164,22.538557,-1.0047,-1.2025,75.67,-0.3512,0.7473,331.425429765927,443.49671324884775,553
0.6,7,0.14,-26.772554271681813,27.307394845959227,22.844836,-0.9804,-1.1719,74.24,-0.3557,0.7442,322.06063602891277,432.7630231364225,554
0.6,7,0.15,-25.817605868283955,27.320878114480067,22.985131,-0.945,-1.1232,75.02,-0.3427,0.743,308.66825061536167,415.42200186437697,555
0.6,8,0.01,-34.33800499295606,15.108225167609959,12.452453,-2.2728,-2.7575,77.68,-0.3848,0.6289,240.57903585855317,382.56396126593495,556
0.6,8,0.02,-30.430980994746776,16.184570966660374,12.775868,-1.8802,-2.3819,74.21,-0.3668,0.6906,280.80631053062706,406.6360017866831,557
0.6,8,0.03,-35.26215599653468,17.94223637518014,14.412679,-1.9653,-2.4466,78.96,-0.3909,0.6763,304.59776895473595,450.4039854165976,558
0.6,8,0.04,-40.59153304745538,19.226561670779454,15.953024,-2.1112,-2.5444,83.32,-0.4156,0.6553,319.1295921763545,486.9723597773406,559
0.6,8,0.05,-40.55276166480911,19.8126188752526,16.254816,-2.0468,-2.4948,83.26,-0.4164,0.6649,332.6863879070517,500.3688389178894,560
0.6,8,0.06,-43.612209425134786,22.295608529915693,18.774504,-1.9561,-2.3229,85.7,-0.4319,0.661,351.68510868339456,532.0181333698646,561
0.6,8,0.07,-40.563465427628984,25.29266104077467,20.406867,-1.6038,-1.9877,84.03,-0.4226,0.6947,381.7286539571694,549.4553641777622,562
0.6,8,0.08,-43.46018652462492,23.950306085918953,20.626709,-1.8146,-2.107,85.66,-0.434,0.6673,360.50382320268994,540.2082452608612,563
0.6,8,0.09,-44.68284428179741,24.967370677653218,21.428687,-1.7896,-2.0852,86.53,-0.4402,0.6668,369.7374408546055,554.4974557023552,564
0.6,8,0.1,-40.387112029505765,25.054532275454157,21.377908,-1.612,-1.8892,83.81,-0.4222,0.6862,365.2221714268743,532.2196743425291,565
0.6,8,0.11,-50.70122334467324,26.996317611330205,23.419436,-1.8781,-2.1649,89.85,-0.4679,0.6128,331.8041096590593,541.4496442826685,566
0.6,8,0.12,-50.73677924804696,27.63924058291744,24.103978,-1.8357,-2.1049,89.95,-0.4688,0.6126,331.73736536642275,541.5299208285852,567
0.6,8,0.13,-50.831270612014315,28.680801970845465,25.046514,-1.7723,-2.0295,90.19,-0.4702,0.6037,320.1930016126979,530.3762713655507,568
0.6,8,0.14,-44.82043243016099,28.506538841500383,24.671803,-1.5723,-1.8167,87.39,-0.444,0.6314,317.51547538429026,502.84440630582907,569
0.6,8,0.15,-44.98481957457411,28.17130583989395,24.530405,-1.5968,-1.8338,87.45,-0.4442,0.614,295.8348680643187,481.84352678140687,570
0.6,9,0.01,-30.22977113726532,15.51141692317685,11.715273,-1.9489,-2.5804,73.61,-0.3665,0.6681,251.6544991556657,376.65220362007227,571
0.6,9,0.02,-31.666033767526812,16.659856686315948,12.600378,-1.9007,-2.5131,75.84,-0.3713,0.682,280.8407383025638,411.7772747540041,572
0.6,9,0.03,-32.72238688000746,17.178924767887565,13.800884,-1.9048,-2.371,76.52,-0.3788,0.6889,299.5827261508296,434.88719888482876,573
0.6,9,0.04,-37.88479079491985,18.788619251477098,15.289201,-2.0164,-2.4779,81.25,-0.4032,0.6656,311.81636031741914,468.4669635249845,574
0.6,9,0.05,-37.5849157444542,20.625980966066297,16.737895,-1.8222,-2.2455,81.21,-0.404,0.6883,343.2454765630472,498.6561202365443,575
0.6,9,0.06,-45.89334511287488,23.83697976354498,20.291778,-1.9253,-2.2617,86.96,-0.4446,0.6559,361.7691111602321,551.5344508729925,576
0.6,9,0.07,-47.54915448690408,24.234582363315145,20.723193,-1.962,-2.2945,87.91,-0.452,0.6509,366.5496103529451,563.1615904138739,577
0.6,9,0.08,-46.156093676711976,25.06188771318013,21.514428,-1.8417,-2.1454,87.58,-0.4455,0.664,377.09488471117976,567.9466688823459,578
0.6,9,0.09,-45.155049386876925,26.096991703929646,22.313705,-1.7303,-2.0236,87.29,-0.4419,0.6815,399.4286575865399,586.1412030671977,579
0.6,9,0.1,-51.76675130863855,26.999764134516024,23.467483,-1.9173,-2.2059,90.21,-0.4728,0.6359,373.9203713628715,587.971779551766,580
0.6,9,0.11,-51.08757365014894,27.494497929405863,23.745861,-1.8581,-2.1514,90.03,-0.4703,0.6395,374.73994075085875,585.9830032248873,581
0.6,9,0.12,-54.62128930089041,28.484487303130763,25.18631,-1.9176,-2.1687,91.53,-0.4864,0.6081,350.37922440825133,576.2339206444728,582
0.6,9,0.13,-55.596861161526846,29.028030485098732,25.430849,-1.9153,-2.1862,91.91,-0.4913,0.5922,333.8336360584438,563.7222445120589,583
0.6,9,0.14,-46.69442398816433,29.560843537933344,25.591973,-1.5796,-1.8246,88.36,-0.4542,0.64,343.21065700049934,536.2883942848931,584
0.6,9,0.15,-45.0892337439448,29.595303821837742,25.74102,-1.5235,-1.7516,87.57,-0.4473,0.6399,331.3204052835187,517.7608083041159,585
0.6,10,0.01,-34.00004375284949,15.554096258952177,13.053381,-2.1859,-2.6047,77.3,-0.3843,0.6327,242.16985980282456,382.7573423046864,586
0.6,10,0.02,-33.6716058089754,16.639829956788983,13.832213,-2.0236,-2.4343,77.22,-0.3833,0.6554,264.8036513692391,404.03306903968496,587
0.6,10,0.03,-30.5750743865905,17.339351861921084,14.20039,-1.7633,-2.1531,74.26,-0.3699,0.6975,291.49182394636233,417.9173299417087,588
0.6,10,0.04,-32.453632593492586,19.22599943027799,15.834939,-1.688,-2.0495,76.68,-0.3792,0.7065,323.0918014632566,457.2849965522221,589
0.6,10,0.05,-24.907564624335155,20.599532250883087,16.109733,-1.2091,-1.5461,70.45,-0.3366,0.7792,363.4869294533883,466.47773238417096,590
0.6,10,0.06,-28.131755024020645,21.704482508592623,17.135691,-1.2961,-1.6417,75.05,-0.3506,0.7654,379.5003495920909,495.8229239374461,591
0.6,10,0.07,-33.23943343197111,22.651665896651238,17.983646,-1.4674,-1.8483,79.52,-0.3789,0.7404,391.99828620248655,529.4407053934148,592
0.6,10,0.08,-37.04921292366766,25.043151085217353,20.506692,-1.4794,-1.8067,82.04,-0.4043,0.7268,407.5049045416588,560.7004595673006,593
0.6,10,0.09,-43.93040489957861,25.513002786013722,21.295967,-1.7219,-2.0629,86.63,-0.4352,0.6824,390.2902668452108,571.939004564897,594
0.6,10,0.1,-41.26251925728781,25.894046251207257,21.525076,-1.5935,-1.917,85.02,-0.4244,0.6966,391.7945424998884,562.4117848256578,595
0.6,10,0.11,-41.77257866533516,27.0175757473672,22.457501,-1.5461,-1.8601,85.47,-0.4282,0.6985,400.1911238647658,572.9174213619057,596
0.6,10,0.12,-41.625268912646405,27.2497789373865,22.526828,-1.5275,-1.8478,85.49,-0.4275,0.6923,387.2412071704466,559.3583905314687,597
0.6,10,0.13,-44.25371634312563,26.988257090929064,22.903145,-1.6397,-1.9322,86.99,-0.4387,0.6628,359.70595696344924,542.6915618425639,598
0.6,10,0.14,-45.77536972124949,28.550164941896533,24.526195,-1.6033,-1.8664,88.03,-0.4474,0.6442,342.6590262584688,531.9365470899845,599
0.6,10,0.15,-43.26333122429736,27.89911237247445,24.013903,-1.5507,-1.8016,86.28,-0.4373,0.6433,322.60865812837636,501.4990991431297,600
0.65,3,0.01,-19.395247356597846,24.50919521115219,15.830553,-0.7913,-1.2252,66.95,-0.2988,0.8236,374.5040304371957,454.701838951382,601
0.65,3,0.02,-16.895169885191898,26.146235991333793,17.186374,-0.6462,-0.9831,69.57,-0.2633,0.8552,412.7199391399025,482.5801257286722,602
0.65,3,0.03,-6.813739368706777,26.92830516024214,17.037725,-0.253,-0.3999,55.93,-0.1757,0.9376,423.5731655646728,451.74743708130956,603
0.65,3,0.04,-8.428745381784038,28.646913241911548,18.022776,-0.2942,-0.4677,57.35,-0.2034,0.9184,392.2986988009625,427.15089200659315,604
0.65,3,0.05,-20.917806204158204,25.44222737078798,18.861254,-0.8222,-1.109,73.52,-0.292,0.777,301.3785472013518,387.8720157121964,605
0.65,3,0.06,-16.545067542037906,25.61374354742828,18.872263,-0.6459,-0.8767,68.09,-0.2642,0.8075,286.9712869466307,355.38382813235893,606
0.65,3,0.07,-15.12466212860735,25.966855014608015,20.231803,-0.5825,-0.7476,65.12,-0.2601,0.8065,260.6502552085494,323.18953274033066,607
0.65,3,0.08,-14.134261965838732,25.82136923877566,20.202022,-0.5474,-0.6996,63.61,-0.2528,0.8059,242.65626731784127,301.1003187797617,608
0.65,3,0.09,-4.967137685080371,29.23706880024708,20.67812,-0.1699,-0.2402,54.49,-0.1609,0.925,253.32279170351998,273.86151181405074,609
0.65,3,0.1,-2.9195483011714476,28.614193878008322,20.184082,-0.102,-0.1446,50.95,-0.1317,0.9487,223.1033815516883,235.17548206684955,610
0.65,3,0.11,-7.759037170834171,28.071325589709616,19.95464,-0.2764,-0.3888,57.71,-0.1903,0.855,189.16996031421775,221.25296321901624,611
0.65,3,0.12,-13.036059271577866,20.944045967776802,17.825742,-0.6224,-0.7313,51.47,-0.2761,0.7303,145.96428819231136,199.86735867240714,612
0.65,3,0.13,-6.7483480519417665,16.790691946012927,13.63624,-0.4019,-0.4949,35.39,-0.2225,0.8083,117.67428198596366,145.57816559756415,613
0.65,3,0.14,-6.254253513228207,16.314070203311047,13.234756,-0.3834,-0.4726,33.84,-0.217,0.8071,108.18215394240114,134.04299585027331,614
0.65,3,0.15,-4.617715226029937,15.75269912902347,12.92148,-0.2931,-0.3574,33.45,-0.1713,0.839,99.49663878007692,118.59052475437532,615
0.65,4,0.01,-27.696059286855174,19.634668625774644,14.398691,-1.4106,-1.9235,72.89,-0.3519,0.739,324.3006129701527,438.8216200213554,616
0.65,4,0.02,-22.57102226128532,26.1096634593057,18.099697,-0.8645,-1.247,70.99,-0.3221,0.8054,386.29567687754036,479.62506257698203,617
0.65,4,0.03,-20.894503740852286,26.77618787869281,18.786978,-0.7803,-1.1122,68.15,-0.3185,0.8167,384.99869058804285,471.3958052625193,618
0.65,4,0.04,-17.82683091682357,28.613628806814162,20.627767,-0.623,-0.8642,63.16,-0.3118,0.8408,389.4148344196304,463.1273654328453,619
0.65,4,0.05,-16.962362716509922,28.569180269759848,20.540956,-0.5937,-0.8258,65.3,-0.2908,0.8437,378.63703104431863,448.7750546578239,620
0.65,4,0.06,-15.66817935617681,28.97356668816986,21.336469,-0.5408,-0.7343,67.91,-0.2659,0.8414,343.771620133403,408.558298264896,621
0.65,4,0.07,-22.399433522346907,24.374395434015803,20.537824,-0.919,-1.0906,70.53,-0.3194,0.7403,264.0630935529237,356.68297343500893,622
0.65,4,0.08,-21.196668444955268,23.636764736093543,20.170551,-0.8968,-1.0509,68.3,-0.3141,0.7306,237.68205668310287,325.32859842771956,623
0.65,4,0.09,-18.707303841091438,22.87883505337687,19.492699,-0.8177,-0.9597,63.56,-0.3041,0.7339,213.2950308865384,290.64824756279745,624
0.65,4,0.1,-13.475293248595547,20.388873223296887,16.800282,-0.6609,-0.8021,53.41,-0.2713,0.7702,186.71536735385538,242.43463546907984,625
0.65,4,0.11,-10.136808667366884,20.09379364047232,16.414037,-0.5045,-0.6176,49.98,-0.2307,0.8018,169.52211485036406,211.43701418130175,626
0.65,4,0.12,-9.594970642528128,19.249687663266762,15.981109,-0.4984,-0.6004,44.24,-0.2465,0.7857,145.47895379652465,185.1533958977719,627
0.65,4,0.13,-8.025503527503847,19.592118024623446,16.224657,-0.4096,-0.4946,41.14,-0.2322,0.8042,136.27732695721693,169.46214709872095,628
0.65,4,0.14,-5.62184872666817,19.03559878108515,15.757437,-0.2953,-0.3568,33.75,-0.215,0.8509,132.70699513456162,155.9528934408641,629
0.65,4,0.15,-2.872422635237245,18.505909067890762,15.327491,-0.1552,-0.1874,28.06,-0.163,0.9127,124.23181549676201,136.10905512341762,630
0.65,5,0.01,-25.417549160825853,19.63799197737015,14.020186,-1.2943,-1.8129,70.47,-0.3395,0.7618,336.0414353116191,441.1409838258276,631
0.65,5,0.02,-22.643571230631558,21.091967259948902,15.205076,-1.0736,-1.4892,69.03,-0.319,0.7966,366.7433638853029,460.3727338151366,632
0.65,5,0.03,-23.662031259077718,23.002328759437074,17.904997,-1.0287,-1.3215,67.33,-0.3444,0.7904,368.9657526451184,466.80637396241593,633
0.65,5,0.04,-23.414495495445482,24.44075005548471,18.863883,-0.958,-1.2412,68.55,-0.3393,0.7948,375.1021637141058,471.9192442944796,634
0.65,5,0.05,-22.524268612921905,25.729265732682194,20.136736,-0.8754,-1.1186,67.66,-0.3376,0.801,374.92652695925256,468.0625900333185,635
0.65,5,0.06,-18.876012732892864,25.671136786456834,19.890424,-0.7353,-0.949,66.34,-0.3009,0.8243,366.0692446082155,444.1200591624789,636
0.65,5,0.07,-19.242716878867867,25.316001734136478,20.323142,-0.7601,-0.9468,62.91,-0.3211,0.8073,333.4087036829267,412.9758107772931,637
0.65,5,0.08,-14.524813272779152,25.579751633407678,20.398339,-0.5678,-0.7121,55.34,-0.2963,0.8476,333.97382581691124,394.03277593689484,638
0.65,5,0.09,-16.04344093607663,24.64235425916843,19.769121,-0.6511,-0.8115,55.89,-0.3124,0.8223,306.9121359388166,373.25049092053035,639
0.65,5,0.1,-25.12437598859013,25.63122961988106,21.479805,-0.9802,-1.1697,68.96,-0.3604,0.7279,277.8765152338592,381.763815948585,640
0.65,5,0.11,-18.81395502634083,25.584516850950884,21.025121,-0.7354,-0.8948,60.66,-0.3286,0.7724,263.93723289345314,341.73144375633865,641
0.65,5,0.12,-14.8856701393274,25.410303456216777,20.822606,-0.5858,-0.7149,54.56,-0.3058,0.8066,256.7112662479041,318.26233087163087,642
0.65,5,0.13,-13.025641976932176,23.573646712110797,19.53178,-0.5526,-0.6669,53.34,-0.2763,0.792,205.09017967665747,258.95017547016266,643
0.65,5,0.14,-8.13458159939639,22.79029306792511,18.801897,-0.3569,-0.4326,41.72,-0.2468,0.8503,191.05568479319888,224.6915341049887,644
0.65,5,0.15,-13.547142915632401,22.080258168684445,19.064789,-0.6135,-0.7106,51.86,-0.2873,0.7499,167.9417599535955,223.95812073966286,645
0.65,6,0.01,-24.96521507436478,21.022631942717652,16.042677,-1.1875,-1.5562,68.45,-0.3484,0.7566,320.8307913579126,424.0599743241352,646
0.65,6,0.02,-22.945949311091905,21.7298494944021,16.455606,-1.056,-1.3944,66.56,-0.3366,0.7852,346.82688668708226,441.7065659813591,647
0.65,6,0.03,-16.552252576462955,24.180473925594566,17.089772,-0.6845,-0.9685,58.51,-0.3028,0.8508,390.15976224353426,458.6020129763691,648
0.65,6,0.04,-20.81639316105393,23.73711497553363,18.160529,-0.877,-1.1462,64.37,-0.3278,0.8183,387.62931778222065,473.7034514084835,649
0.65,6,0.05,-19.584423964030343,25.33622404394114,19.651524,-0.773,-0.9966,65.28,-0.3133,0.8283,390.61034849969167,471.59038727159486,650
0.65,6,0.06,-14.808517023842487,28.413409642231574,20.248916,-0.5212,-0.7313,61.11,-0.2812,0.8657,394.5871859565745,455.8192285710343,651
0.65,6,0.07,-10.977507235243806,28.35398389817162,20.04484,-0.3872,-0.5476,57.98,-0.2402,0.8953,388.04276255747,433.4338837444701,652
0.65,6,0.08,-10.763953704484877,28.45244792425932,20.110933,-0.3783,-0.5352,55.19,-0.2495,0.895,379.3597012644968,423.8677955505016,653
0.65,6,0.09,-16.54230600121707,24.33024792939271,19.535454,-0.6799,-0.8468,55.87,-0.3187,0.8226,317.08138880700284,385.4825112406068,654
0.65,6,0.1,-19.185342654730313,24.070612626941898,19.542711,-0.797,-0.9817,60.28,-0.3302,0.7823,285.063084985626,364.39295421669334,655
0.65,6,0.11,-19.14742753861845,25.169486541369636,20.863567,-0.7607,-0.9177,61.39,-0.3277,0.7781,277.55139664921245,356.72448988429346,656
0.65,6,0.12,-21.41060288024047,24.945241483800622,20.895064,-0.8583,-1.0247,64.77,-0.3376,0.7417,254.16196904031224,342.6931126959097,657
0.65,6,0.13,-14.965933830218919,23.404225084709605,19.783175,-0.6395,-0.7565,53.29,-0.3069,0.7783,217.20219825423203,279.08514686966106,658
0.65,6,0.14,-6.8222262115001016,22.761467678241424,19.057472,-0.2997,-0.358,41.96,-0.2172,0.8808,208.44068845794465,236.65005239597284,659
0.65,6,0.15,-7.745394077839865,22.038269551032432,18.818851,-0.3515,-0.4116,41.14,-0.2383,0.854,187.38372671196373,219.41031651001586,660
0.65,7,0.01,-40.30845694261056,24.188418274860922,21.087265,-1.6664,-1.9115,83.68,-0.4214,0.6484,307.3909731322905,474.0632435061009,661
0.65,7,0.02,-40.27555601163616,24.66530211082937,21.340874,-1.6329,-1.8872,83.92,-0.4208,0.6543,315.23580517872506,481.7720328141412,662
0.65,7,0.03,-39.506759060263214,25.372282325894403,22.044211,-1.5571,-1.7922,83.36,-0.4191,0.6721,334.7659672636138,498.12328052073394,663
0.65,7,0.04,-37.39565173954684,25.990634123834074,22.487491,-1.4388,-1.663,81.98,-0.4104,0.6896,343.56959589643225,498.1976479305903,664
0.65,7,0.05,-25.79379640886279,23.29735532034149,19.160431,-1.1072,-1.3462,69.99,-0.3556,0.7694,355.8382438450748,462.4935448690233,665
0.65,7,0.06,-24.033977756396546,23.186837945619462,19.198744,-1.0365,-1.2519,68.27,-0.3448,0.7708,334.12334789606916,433.50193846021676,666
0.65,7,0.07,-25.565416384760663,22.464757535566296,18.804796,-1.138,-1.3595,69.37,-0.3543,0.7374,296.80355250862596,402.51452025831094,667
0.65,7,0.08,-27.602955704685662,22.806925952209784,19.2392,-1.2103,-1.4347,71.75,-0.3646,0.7127,283.1161891883724,397.2522203164774,668
0.65,7,0.09,-22.506598182362826,23.152228930654754,19.378397,-0.9721,-1.1614,65.68,-0.3405,0.7493,278.1816245347099,371.2446217808291,669
0.65,7,0.1,-21.93998050660042,24.00891649434602,20.043656,-0.9138,-1.0946,65.0,-0.3397,0.7575,283.440018617876,374.1600967443746,670
0.65,7,0.11,-23.64323731520126,24.597239556178156,21.099955,-0.9612,-1.1205,67.29,-0.3497,0.7268,260.10539795248945,357.86830780344064,671
0.65,7,0.12,-21.73025848177724,24.450918761526026,20.892964,-0.8887,-1.0401,64.54,-0.3413,0.7334,247.20019503577285,337.05308923423274,672
0.65,7,0.13,-15.012806382072554,24.284027614923286,20.253046,-0.6182,-0.7413,60.03,-0.2759,0.7955,241.50587730869998,303.58264020599995,673
0.65,7,0.14,-14.103368910477268,24.257674162937068,20.252973,-0.5814,-0.6964,58.45,-0.2702,0.8012,235.0622473598583,293.3785584896889,674
0.65,7,0.15,-16.286677222449505,24.05610477561007,20.27105,-0.677,-0.8034,61.97,-0.2837,0.7655,219.88753806443083,287.23165578582916,675
0.65,8,0.01,-36.867765400708265,22.697129257337643,19.11604,-1.6243,-1.9286,81.45,-0.4016,0.6722,312.6436790325471,465.0889629513486,676
0.65,8,0.02,-22.517028956734197,18.458326223721937,13.511791,-1.2199,-1.6665,65.58,-0.3281,0.7811,332.3179493794108,425.4240770497165,677
0.65,8,0.03,-29.122348522885538,20.62988989494505,16.045377,-1.4117,-1.815,73.51,-0.3655,0.7369,337.3084837702328,457.7270836148627,678
0.65,8,0.04,-36.52503472917205,22.34630393112611,18.851579,-1.6345,-1.9375,80.85,-0.4007,0.6861,330.1743430712908,481.2024628641371,679
0.65,8,0.05,-35.34141179235714,22.69484149653896,19.02225,-1.5572,-1.8579,79.81,-0.3965,0.6914,327.47279913799645,473.60673202544154,680
0.65,8,0.06,-31.72467847100009,23.311466733983625,19.31599,-1.3609,-1.6424,77.1,-0.3791,0.7181,334.1159829030781,465.2950105490387,681
0.65,8,0.07,-34.00958906008014,23.57809371918217,19.873022,-1.4424,-1.7113,78.41,-0.3938,0.69,313.0173053993067,453.6442569890031,682
0.65,8,0.08,-31.27646371948682,23.094545340308706,19.461589,-1.3543,-1.6071,75.95,-0.3802,0.6973,297.8571518275878,427.1828470486405,683
0.65,8,0.09,-32.683080991006044,23.143125746666865,19.763775,-1.4122,-1.6537,76.95,-0.3883,0.6636,266.5323123481892,401.6742583506824,684
0.65,8,0.1,-26.676041898874338,22.369687279548124,19.044842,-1.1925,-1.4007,71.23,-0.3566,0.6936,249.7028017413578,360.0061178470207,685
0.65,8,0.11,-33.04850819716416,23.733008485190524,20.778437,-1.3925,-1.5905,77.79,-0.389,0.629,231.677636648263,368.3305951460609,686
0.65,8,0.12,-32.6415059316293,23.774821611543686,20.878974,-1.3729,-1.5634,77.42,-0.3873,0.6219,222.01439460089455,356.98443103247286,687
0.65,8,0.13,-30.37666060219192,23.967396843926426,20.903413,-1.2674,-1.4532,75.17,-0.3779,0.6342,217.76486243127331,343.3699431752574,688
0.65,8,0.14,-26.788041882498852,23.888299572164147,20.773576,-1.1214,-1.2895,71.06,-0.3627,0.6621,217.0061783255924,327.7726054746551,689
0.65,8,0.15,-24.463849483187612,23.81450493958615,20.693535,-1.0273,-1.1822,67.91,-0.3537,0.6731,208.3108023337911,309.466878371416,690
0.65,9,0.01,-25.911713096486285,19.625216049256487,13.89273,-1.3203,-1.8651,69.7,-0.3486,0.7508,322.86875247701516,430.0116296458196,691
0.65,9,0.02,-28.770495727391044,20.78354707000458,15.001317,-1.3843,-1.9179,73.71,-0.3609,0.7421,342.35592950884507,461.3196459689302,692
0.65,9,0.03,-27.027974757000834,20.50553349154203,15.523743,-1.3181,-1.7411,70.74,-0.3574,0.7552,344.805131780779,456.56366232361574,693
0.65,9,0.04,-31.91524989869947,20.81591098445157,16.821341,-1.5332,-1.8973,76.12,-0.38,0.7079,319.8108849232001,451.77791029798124,694
0.65,9,0.05,-32.0523232900235,23.585749876710416,19.600945,-1.359,-1.6352,76.79,-0.3842,0.7162,334.47649660579293,467.0103095748584,695
0.65,9,0.06,-36.14855615303663,24.319995651590936,20.628017,-1.4864,-1.7524,80.84,-0.4015,0.6908,333.93751168889094,483.4089224486694,696
0.65,9,0.07,-34.53069071396296,24.07438406482053,20.313523,-1.4343,-1.6999,79.77,-0.3926,0.6973,328.92971118099246,471.71137675222036,697
0.65,9,0.08,-32.450644880296906,23.937141786294777,20.294226,-1.3557,-1.599,77.27,-0.3863,0.702,316.03695751102003,450.21779864304136,698
0.65,9,0.09,-30.909522101279162,24.189571080895835,20.485262,-1.2778,-1.5089,75.66,-0.3807,0.7063,307.3477325072877,435.1561532594024,699
0.65,9,0.1,-30.60914690564424,23.87634627698271,20.319894,-1.282,-1.5064,75.28,-0.3791,0.6911,283.20497525451486,409.77136841198035,700
0.65,9,0.11,-25.18264486695975,23.626736896958693,19.996693,-1.0659,-1.2593,68.95,-0.3554,0.7273,277.6632682733612,381.7915061756313,701
0.65,9,0.12,-31.419239358767935,24.714656287996604,21.495382,-1.2713,-1.4617,76.35,-0.3836,0.6656,258.56242093590004,388.4784820939801,702
0.65,9,0.13,-33.936503751478824,24.620785949134795,21.65407,-1.3784,-1.5672,78.62,-0.3947,0.6229,231.83443665308548,372.15918629213684,703
0.65,9,0.14,-29.294532961813267,24.459323097012113,21.257869,-1.1977,-1.3781,73.93,-0.375,0.6576,232.64937017407763,353.779939008242,704
0.65,9,0.15,-24.808964868423374,23.986878043078324,20.792787,-1.0343,-1.1932,68.46,-0.3551,0.6795,217.4685633679407,320.05166413340567,705
0.65,10,0.01,-25.10042288658766,20.01074235943423,15.713756,-1.2543,-1.5974,67.65,-0.3515,0.7587,326.2707691185757,430.0590256575612,706
0.65,10,0.02,-21.84974293064157,21.4792291220168,16.498587,-1.0172,-1.3243,63.3,-0.3396,0.7973,355.4546082605194,445.80156117214057,707
0.65,10,0.03,-18.06928020552695,22.094732686566093,16.658055,-0.8178,-1.0847,57.65,-0.3222,0.8329,372.5410163576461,447.2560559376425,708
0.65,10,0.04,-21.001322518472723,24.43704284373531,18.851825,-0.8594,-1.114,63.45,-0.3369,0.8191,393.2726018995638,480.1114037418202,709
0.65,10,0.05,-12.67877493496711,24.2568863000867,17.608978,-0.5227,-0.72,50.21,-0.2882,0.883,395.61737512546375,448.0431032295739,710
0.65,10,0.06,-21.763491235920593,23.158959466896007,18.1683,-0.9397,-1.1979,68.43,-0.3176,0.8025,365.5628144165396,455.553123415862,711
0.65,10,0.07,-27.776400005497475,23.77542093004047,18.991895,-1.1683,-1.4625,74.36,-0.3552,0.7547,353.27405251144484,468.127262057986,712
0.65,10,0.08,-27.843935335882453,25.13770501888265,20.528991,-1.1077,-1.3563,73.07,-0.366,0.7546,354.1134855390668,469.2459483168029,713
0.65,10,0.09,-31.024492778834308,25.526006871529873,21.103497,-1.2154,-1.4701,76.52,-0.3805,0.7258,339.510789544978,467.7946049241262,714
0.65,10,0.1,-26.613064378917468,25.463335461546098,20.968804,-1.0452,-1.2692,71.32,-0.3633,0.7469,324.67373229930365,434.71664135816076,715
0.65,10,0.11,-22.95264682022948,25.577200554191847,20.85598,-0.8974,-1.1005,66.66,-0.3475,0.7728,322.7964602124757,417.7038331754881,716
0.65,10,0.12,-22.4227626805712,25.042664401357683,20.457054,-0.8954,-1.0961,65.73,-0.3446,0.767,305.2437962904942,397.9601403903164,717
0.65,10,0.13,-23.315782608922955,25.193668044742413,21.332119,-0.9255,-1.093,67.08,-0.3488,0.7429,278.5897978425136,374.9987084714728,718
